Dist_Name,avg_elevation,min_elevation,max_elevation,avg_rainfall_mm,max_rainfall_mm,avg_temp,min_temp,max_temp,avg_air_pressure,DFSI,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Human_fatality,Human_injured,Population,Mean_Flood_Duration,State_Name
Leh,,,,,,,,,,13.64846403214242,0.46868104,0.486956079,0.018275039,162.0,30.0,158993.0,1.0,Ladakh
Lepa Rada,,,,,,,,,,8.713845097816714,0.870628148,0.0,0.870628148,3.0,1.0,22468.0,5.0,Arunachal Pradesh
Lohardaga,,,,,,,,,,9.906912664619114,0.868753763,0.077224984,0.791528779,7.0,0.0,575951.0,2.0,Jharkhand
Lohit,,,,,,,,,,11.565889287647884,2.719050727,0.57149925,2.147551477,14.0,1.0,51927.0,6.0,Arunachal Pradesh
Longding,,,,,,,,,,9.380106398863669,0.638916752,0.0,0.638916752,4.0,1.0,60400.0,5.0,Arunachal Pradesh
Longleng,,,,,,,,,,6.923534921461172,2.847941427,0.010400483,2.837540944,0.0,0.0,30296.0,7.0,Nagaland
Lower Dibang Valley,,,,,,,,,,10.435148428163515,1.560368914,0.162468901,1.397900013,5.0,1.0,59491.0,4.0,Arunachal Pradesh
Lower Siang,,,,,,,,,,9.609839787960246,2.214148435,0.042159747,2.171988688,4.0,1.0,19141.0,5.0,Arunachal Pradesh
Lower Subansiri,,,,,,,,,,10.74706790781616,0.836132857,0.006756278,0.829376579,12.0,1.0,99671.0,5.0,Arunachal Pradesh
Lucknow,116.0,110.0,122.0,5.285856807511737,162.1,25.39349945828819,0.1,48.1,1008.2060329067642,16.858658560379418,1.996226278,0.00696436,1.989261918,175.0,10.0,5804005.0,17.0,Uttar Pradesh
Ludhiana,254.5,254.0,255.0,3.0397100625355318,148.1,24.086742587021917,0.3,45.8,1008.8381287726357,15.295306737527335,4.786805709,0.007473247,4.779332462,70.0,1.0,3965684.0,7.0,Punjab
Lunglei,,,,,,,,,,11.271881135911611,2.6734292,0.01244799,2.66098121,12.0,0.0,188482.0,4.0,Mizoram
Madhepura,,,,,,,,,,15.593342755837629,3.91579591,0.008027921,3.907767989,156.0,0.0,2498415.0,24.0,Bihar
Madhubani,,,,,,,,,,17.604319048943815,3.784620529,0.037751436,3.746869093,216.0,10.0,5126077.0,19.0,Bihar
Madurai,135.5,132.0,139.0,4.380894495412845,217.8,29.11744776119403,15.0,43.1,1009.361284544524,15.602727307977238,1.022103303,0.009182441,1.012920862,56.0,54.0,3384080.0,7.0,Tamil Nadu
Mahabubabad,,,,,,,,,,9.98365424991606,0.514342184,0.26668014,0.247662044,4.0,0.0,802801.0,8.0,Telangana
Mahabubnagar,504.0,504.0,504.0,2.5202149093351243,151.1,25.57313633310947,13.3,42.0,1009.9114842175957,12.413518304684972,0.520380467,0.103573838,0.416806629,40.0,0.0,1071711.0,6.0,Andhra Pradesh
Maharajganj,98.0,98.0,98.0,5.080265848670757,148.8,23.64718397997497,3.6,43.1,1009.1506883604507,,,,,,,,,Uttar Pradesh
Mahasamund,,,,,,,,,,12.26337002920788,0.960933082,0.333392516,0.627540566,5.0,56.0,1179980.0,4.0,Chhattisgarh
Mahe,,,,,,,,,,4.244484579746598,1.6545,1.410606801,0.243893199,0.0,0.0,50846.0,7.0,Puducherry
Mahendragarh,306.0,306.0,306.0,1.599194089993284,90.7,24.243519140362658,1.8,46.8,1008.8390866353257,9.834091081145813,0.562223928,0.000562973,0.561660955,2.0,0.0,970462.0,7.0,Haryana
Mahesana,,,,,,,,,,14.85260955635632,0.776246826,0.08453985,0.691706976,68.0,3.0,2169424.0,26.0,Gujarat
Mahisagar,,,,,,,,,,13.187004050682395,2.501932587,1.803625613,0.698306974,33.0,1.0,1041596.0,25.0,Gujarat
Mahoba,,,,,,,,,,12.917103678722318,0.539052412,0.300865401,0.238187011,35.0,1.0,1077440.0,26.0,Uttar Pradesh
Mahrajganj,,,,,,,,,,14.2467026717813,3.336576576,0.082956237,3.253620339,36.0,0.0,3375140.0,27.0,Uttar Pradesh
Mainpuri,,,,,,,,,,15.403048909170366,3.043030701,0.0,3.043030701,111.0,1.0,2193399.0,24.0,Uttar Pradesh
Majuli,,,,,,,,,,13.73119882779235,13.12975694,4.888294451,8.241462489,54.0,1.0,147155.0,11.0,Assam
Malappuram,52.028169014084504,0.0,100.0,10.430784508440913,197.1,27.411746478873237,18.2,38.6,1009.4806479113385,17.302052893954528,1.938819937,0.260316709,1.678503228,161.0,50.0,4458146.0,5.0,Kerala
Malda,26.0,26.0,26.0,5.1245766811804545,309.1,26.187051435406698,5.7,42.9,1008.3173270651444,,,,,,,,,West Bengal
Maldah,,,,,,,,,,18.258130027039368,11.77624381,2.419208171,9.357035639,221.0,53.0,4260890.0,11.0,West Bengal
Malkangiri,,,,,,,,,,12.198866393642604,1.711137196,1.784198785,0.073061589,30.0,0.0,757865.0,29.0,Odisha
Mamit,,,,,,,,,,10.112772397135728,1.381857077,0.0,1.381857077,7.0,0.0,138551.0,3.0,Mizoram
Mancherial,,,,,,,,,,9.717544076057568,2.37206874,1.035405769,1.336662971,1.0,0.0,750195.0,10.0,Telangana
Mandi,817.0,760.0,874.0,2.958226997985225,102.0,19.39355271994627,-2.4,41.4,1011.3301544660847,16.145166319236747,0.910437082,0.174020686,0.736416396,187.0,26.0,1131583.0,4.0,Himachal Pradesh
Mandla,441.0,441.0,441.0,3.990261920752183,134.0,24.47568838146407,5.4,43.7,1009.0488247145735,11.733446041493288,1.57739714,0.911846658,0.665550482,10.0,0.0,1110768.0,7.0,Madhya Pradesh
Mandsaur,,,,,,,,,,11.601043157916012,1.435703116,1.47147063,0.035767514,27.0,1.0,1424619.0,5.0,Madhya Pradesh
Mandya,695.0,695.0,695.0,3.3190860215053766,54.2,24.377904633982535,12.0,40.1,1011.0226326393553,14.626883248678867,2.146957544,0.730831983,1.416125561,43.0,4.0,1886354.0,10.0,Karnataka
Mansa,,,,,,,,,,13.005437411372714,2.763547618,0.004390434,2.759157184,37.0,0.0,742955.0,5.0,Punjab
Mathura,,,,,,,,,,16.360129491585603,4.807455013,0.0,4.807455013,115.0,5.0,3064227.0,23.0,Uttar Pradesh
Mau,,,,,,,,,,14.344909064687036,4.820667589,0.274573764,4.546093825,50.0,0.0,2493398.0,24.0,Uttar Pradesh
Mayurbhanj,53.0,53.0,53.0,4.068166554734721,91.0,26.24372061786434,9.0,45.3,1008.1972464741436,15.016612155483823,1.289395367,0.185356663,1.104038704,40.0,2.0,2891283.0,23.0,Odisha
Medak,472.0,472.0,472.0,2.9181329751511083,104.5,25.410812625923437,11.3,42.0,1009.3110812625923,13.270380934338942,1.038975884,0.130629891,0.908345993,38.0,1.0,858985.0,14.0,Andhra Pradesh
Medchal Malkajgiri,,,,,,,,,,10.786006196303363,0.338814937,0.108188415,0.230626522,6.0,1.0,3917267.0,15.0,Telangana
Medinipur West,,,,,,,,,,17.869045637008952,7.838525951,0.025978003,7.812547948,294.0,10.0,5510554.0,10.0,West Bengal
Meerut,221.0,221.0,221.0,2.490396239086635,177.9,23.592142377434516,1.3,46.3,1008.6461383478845,16.977844683490805,3.284379909,0.007909836,3.276470073,213.0,10.0,3877321.0,21.0,Uttar Pradesh
Mirpur,,,,,,,,,,9.948679414974752,2.033481738,1.696173528,0.33730821,29.0,0.0,7110.0,8.0,Jammu & Kashmir
Mirzapur,,,,,,,,,,16.08213687752855,4.158753681,1.473547713,2.685205968,206.0,0.0,3135271.0,21.0,Uttar Pradesh
Moga,,,,,,,,,,12.249494272419687,2.73145838,0.0,2.73145838,8.0,1.0,1027279.0,6.0,Punjab
Mokokchung,,,,,,,,,,7.757549146183988,1.200974196,0.0,1.200974196,0.0,0.0,168849.0,7.0,Nagaland
Mon,,,,,,,,,,8.374345913494796,2.746283665,0.00464644,2.741637225,0.0,0.0,228717.0,7.0,Nagaland
Moradabad,0.0,0.0,0.0,3.1254601226993866,135.6,24.466180981595095,4.4,46.1,1008.5509202453987,16.170468649462784,3.838687956,0.0,3.838687956,200.0,1.0,3696840.0,22.0,Uttar Pradesh
Morbi,,,,,,,,,,13.62129132955512,0.897578925,1.089593543,0.192014618,48.0,2.0,1099951.0,21.0,Gujarat
Morena,,,,,,,,,,13.939282508437586,3.024035354,0.36602215,2.658013204,57.0,0.0,2318601.0,5.0,Madhya Pradesh
Morigaon,,,,,,,,,,15.894310472731716,15.71118817,2.221938191,13.48924998,81.0,3.0,1127394.0,8.0,Assam
Mulugu,,,,,,,,,,11.639663312410365,2.920152054,0.667449464,2.25270259,17.0,0.0,308187.0,8.0,Telangana
Mumbai,,,,,,,,,,15.096322280834936,0.013175876,0.012175873,0.001000003,1016.0,437.0,2831580.0,3.0,Maharashtra
Mumbai City,10.0,10.0,10.0,12.461940966010735,374.9,27.95679480238224,11.4,41.0,1008.8757512019231,,,,,,,,,Maharashtra
Mumbai Suburban,7.1741579362397205,4.0,13.0,10.228082536487166,374.9,28.10782922158387,11.0,42.5,1008.8236464088397,12.892295185056971,0.915654785,0.914657543,0.000997242,145.0,77.0,10791581.0,3.0,Maharashtra
Mungeli,,,,,,,,,,10.213543018484753,2.354397777,0.519156343,1.835241434,2.0,4.0,784748.0,2.0,Chhattisgarh
Munger,,,,,,,,,,16.453027127776114,15.77841256,2.040092021,13.73832054,134.0,4.0,1690301.0,22.0,Bihar
Murshidabad,18.0,18.0,18.0,3.974748153122901,88.4,25.50624580255205,7.8,44.3,1008.1800537273339,18.910883771379428,11.63868869,1.234154397,10.40453429,435.0,9.0,8350690.0,23.0,West Bengal
Muzaffarabad,,,,,,,,,,10.252418880453558,0.705240174,0.275433011,0.429807163,29.0,0.0,9108.0,8.0,Jammu & Kashmir
Muzaffarnagar,,,,,,,,,,16.43435970342118,1.484914141,0.003804991,1.48110915,146.0,13.0,3353539.0,21.0,Uttar Pradesh
